epoch,learning_rate,train_loss,grad_norm,eval_loss
1.27,3.774937810945274e-05,0.394002799987793,0.8344697952270508,
1.28,3.7625e-05,0.39523422241210937,1.119173526763916,
1.29,3.756281094527364e-05,0.39022647857666015,0.8642134666442871,
1.3,3.74384328358209e-05,0.40244239807128906,0.3433094620704651,
1.31,3.731405472636816e-05,0.39689346313476564,3.831298589706421,
1.32,3.725186567164179e-05,0.39436431884765627,1.3549352884292603,
1.33,3.712748756218905e-05,0.39671104431152343,0.10010828077793121,
1.34,3.7065298507462684e-05,0.40501113891601564,0.2946852445602417,
1.35,3.694092039800995e-05,0.3854645538330078,1.0139832496643066,
1.36,3.6816542288557214e-05,0.3898065185546875,0.13938461244106293,
1.37,3.6754353233830845e-05,0.39830455780029295,2.478898763656616,
1.38,3.662997512437811e-05,0.39914520263671877,0.16491664946079254,
1.39,3.6505597014925375e-05,0.4034852981567383,0.5910919904708862,
1.4,3.6443407960199005e-05,0.3990445327758789,0.5384721159934998,
1.41,3.6319029850746274e-05,0.41315643310546873,0.09790946543216705,
1.42,3.6256840796019904e-05,0.39348175048828127,0.7331600189208984,
1.43,3.6132462686567166e-05,0.3916926956176758,1.0824265480041504,
1.44,3.6008084577114434e-05,0.39553146362304686,3.328674077987671,
1.45,3.5945895522388065e-05,0.3942371368408203,0.24549658596515656,
1.46,3.582151741293533e-05,0.3954976272583008,2.3734660148620605,
1.47,3.569713930348259e-05,0.390513916015625,0.5187467336654663,
1.48,3.563495024875622e-05,0.380934944152832,0.45971062779426575,
1.49,3.551057213930348e-05,0.39158432006835936,0.20424869656562805,
1.5,3.538619402985075e-05,0.3980118942260742,5.003026008605957,
1.51,3.532400497512438e-05,0.3921457672119141,1.2223151922225952,
1.52,3.519962686567164e-05,0.37786083221435546,0.6087722778320312,
1.53,3.513743781094527e-05,0.3918345642089844,1.0872069597244263,
1.54,3.501305970149254e-05,0.3988901519775391,0.8271699547767639,
1.55,3.48886815920398e-05,0.3966422271728516,0.1750384420156479,
1.56,3.482649253731343e-05,0.3946573257446289,3.172938108444214,
1.57,3.47021144278607e-05,0.3883415985107422,5.9015374183654785,
1.58,3.457773631840796e-05,0.4052537155151367,0.12142250686883926,
1.59,3.4515547263681594e-05,0.4014309310913086,0.10718489438295364,
1.6,3.4391169154228856e-05,0.3938062286376953,0.27631959319114685,
1.61,3.4328980099502486e-05,0.40874549865722654,1.009817361831665,
1.62,3.420460199004975e-05,0.3876414108276367,0.3186770975589752,
1.63,3.4080223880597016e-05,0.39107685089111327,0.1497998684644699,
1.64,3.401803482587065e-05,0.39872753143310546,1.3859719038009644,
1.65,3.389365671641791e-05,0.3921762466430664,0.5267909169197083,
1.66,3.376927860696518e-05,0.38908470153808594,1.5397191047668457,
1.67,3.370708955223881e-05,0.39405235290527346,0.6351974606513977,
1.68,3.358271144278607e-05,0.3853110122680664,0.4786638021469116,
1.69,3.352052238805971e-05,0.3855165481567383,0.13974900543689728,
1.7,3.339614427860697e-05,0.3928052520751953,0.32914894819259644,
1.71,3.327176616915423e-05,0.3975417709350586,0.5916244387626648,
1.72,3.320957711442786e-05,0.3957896423339844,5.6566901206970215,
1.73,3.308519900497512e-05,0.39551261901855467,0.17629693448543549,
1.74,3.2960820895522384e-05,0.3976323318481445,0.15930670499801636,
1.75,3.289863184079602e-05,0.3928178024291992,0.2108176201581955,
1.76,3.2774253731343284e-05,0.3888529586791992,0.11325736343860626,
1.77,3.2712064676616914e-05,0.37969547271728515,0.29504650831222534,
1.78,3.258768656716418e-05,0.39305946350097654,1.1406131982803345,
1.79,3.2463308457711444e-05,0.38654701232910155,0.350966215133667,
1.8,3.2401119402985075e-05,0.3919517517089844,2.2308640480041504,
1.81,3.2276741293532344e-05,0.4001788330078125,0.09278006106615067,
1.82,3.2152363184079605e-05,0.38158245086669923,0.7250244617462158,
1.83,3.2090174129353236e-05,0.40068706512451174,0.16215799748897552,
1.84,3.1965796019900504e-05,0.38343215942382813,2.5861499309539795,
1.85,3.1903606965174135e-05,0.38446739196777346,1.396965742111206,
1.86,3.17792288557214e-05,0.3816884994506836,3.0757176876068115,
1.87,3.165485074626866e-05,0.3942935180664062,0.46144551038742065,
1.88,3.159266169154229e-05,0.39232315063476564,0.17295707762241364,
1.89,3.146828358208955e-05,0.3871369552612305,8.917739868164062,
1.9,3.134390547263682e-05,0.40012939453125,0.38627249002456665,
1.91,3.128171641791045e-05,0.3978907775878906,0.10488536953926086,
1.92,3.115733830845771e-05,0.3946535110473633,1.1862907409667969,
1.93,3.103296019900498e-05,0.3896954345703125,1.035717248916626,
1.94,3.097077114427861e-05,0.39282081604003904,2.362048387527466,
1.95,3.084639303482587e-05,0.3909578323364258,1.2872898578643799,
1.96,3.07842039800995e-05,0.39096893310546876,1.6820653676986694,
1.97,3.065982587064677e-05,0.3921821594238281,0.2250409871339798,
1.98,3.053544776119403e-05,0.39135059356689456,1.6352930068969727,
1.99,3.047325870646766e-05,0.38416553497314454,1.22593355178833,
2.0,3.034888059701493e-05,0.3944552993774414,1.6639301776885986,0.3874390125274658
2.01,3.022450248756219e-05,0.3874980926513672,0.23104500770568848,
2.02,3.016231343283582e-05,0.38429473876953124,0.05709347873926163,
2.03,3.0037935323383086e-05,0.38973102569580076,0.22775901854038239,
2.04,2.9975746268656717e-05,0.39291866302490236,1.2186615467071533,
2.05,2.985136815920398e-05,0.39113330841064453,1.7932380437850952,
2.06,2.9726990049751247e-05,0.38165481567382814,0.2579500675201416,
2.07,2.9664800995024878e-05,0.38642723083496094,1.718146562576294,
2.08,2.954042288557214e-05,0.38159187316894533,0.057064447551965714,
2.09,2.9416044776119404e-05,0.3950361633300781,0.2327713519334793,
2.1,2.9353855721393035e-05,0.3915946578979492,0.36003175377845764,
2.11,2.9229477611940297e-05,0.38134090423583983,4.642891883850098,
2.12,2.9167288557213934e-05,0.37682411193847654,2.4259095191955566,
2.13,2.9042910447761196e-05,0.3908097839355469,1.1592789888381958,
2.14,2.8918532338308458e-05,0.38125762939453123,0.16107052564620972,
2.15,2.8856343283582095e-05,0.3830291366577148,0.047737814486026764,
2.16,2.8731965174129353e-05,0.3996427917480469,0.2945016026496887,
2.17,2.8607587064676615e-05,0.39219669342041014,0.14268720149993896,
2.18,2.8545398009950253e-05,0.38918472290039063,3.4117913246154785,
2.19,2.8421019900497514e-05,0.38911529541015627,1.4862279891967773,
2.2,2.8358830845771145e-05,0.3849983215332031,1.047023057937622,
2.21,2.8234452736318413e-05,0.3970808029174805,0.4653008282184601,
2.22,2.8110074626865675e-05,0.37912784576416014,0.3004550635814667,
2.23,2.8047885572139306e-05,0.38793331146240234,2.12156081199646,
2.24,2.792350746268657e-05,0.3889902496337891,0.20100882649421692,
2.25,2.7799129353233832e-05,0.3852531433105469,0.7585412263870239,
2.26,2.7736940298507463e-05,0.3855135726928711,0.28019213676452637,
2.27,2.761256218905473e-05,0.38540767669677733,0.05819717049598694,
2.28,2.7550373134328362e-05,0.38426498413085936,1.1096570491790771,
2.29,2.7425995024875624e-05,0.38477046966552736,0.6018754243850708,
2.3,2.730161691542289e-05,0.38603519439697265,0.1186748594045639,
2.31,2.723942786069652e-05,0.3863787460327148,1.55319082736969,
2.32,2.711504975124378e-05,0.3865230941772461,0.9306591749191284,
2.33,2.699067164179105e-05,0.39213722229003906,0.5525121092796326,
2.34,2.692848258706468e-05,0.3897965621948242,1.8071951866149902,
2.35,2.6804104477611942e-05,0.37953529357910154,0.035813331604003906,
2.36,2.6679726368159207e-05,0.3855903244018555,0.8997045755386353,
2.37,2.6617537313432838e-05,0.38258480072021483,0.25180330872535706,
2.38,2.64931592039801e-05,0.3913345718383789,0.13836897909641266,
2.39,2.643097014925373e-05,0.3854166412353516,0.9062379002571106,
2.4,2.6306592039801e-05,0.3803105926513672,0.120905801653862,
2.41,2.618221393034826e-05,0.3958073043823242,0.14667300879955292,
2.42,2.612002487562189e-05,0.39264617919921874,0.6189665198326111,
2.43,2.5995646766169156e-05,0.3928179168701172,0.4834650158882141,
2.44,2.5871268656716418e-05,0.3867020034790039,0.08880448341369629,
2.45,2.580907960199005e-05,0.3845341491699219,1.1313488483428955,
2.46,2.5684701492537317e-05,0.38803581237792967,0.08774369210004807,
2.47,2.5622512437810948e-05,0.381240234375,0.5379815697669983,
2.48,2.549813432835821e-05,0.3838003158569336,1.0582809448242188,
2.49,2.5373756218905474e-05,0.39042808532714846,0.19937404990196228,
2.5,2.5311567164179105e-05,0.3933973693847656,0.24661995470523834,
2.51,2.5187189054726367e-05,0.38704750061035154,0.10809116810560226,
2.52,2.5062810945273635e-05,0.3855251693725586,1.3047682046890259,
2.53,2.5000621890547266e-05,0.3903428268432617,0.7767786383628845,
2.54,2.487624378109453e-05,0.38475528717041013,0.4176143407821655,
2.55,2.481405472636816e-05,0.38531387329101563,0.843913197517395,
2.56,2.4689676616915423e-05,0.38156375885009763,2.015106201171875,
2.57,2.4565298507462688e-05,0.3871393966674805,0.1584632843732834,
2.58,2.450310945273632e-05,0.38957813262939456,0.08850778639316559,
2.59,2.4378731343283584e-05,0.3784618759155273,0.14846967160701752,
2.6,2.425435323383085e-05,0.3849021911621094,0.12904991209506989,
2.61,2.419216417910448e-05,0.3877125930786133,4.195600509643555,
2.62,2.4067786069651745e-05,0.3901276779174805,1.16440749168396,
2.63,2.4005597014925376e-05,0.38649490356445315,5.030900955200195,
2.64,2.3881218905472637e-05,0.38427631378173827,0.26648375391960144,
2.65,2.3756840796019902e-05,0.3838077163696289,0.16549162566661835,
2.66,2.3694651741293533e-05,0.3753738021850586,1.4734089374542236,
2.67,2.3570273631840798e-05,0.3837470626831055,0.7939502000808716,
2.68,2.3445895522388063e-05,0.38584903717041014,2.291835069656372,
2.69,2.3383706467661694e-05,0.38683963775634767,1.274039387702942,
2.7,2.3259328358208955e-05,0.3798905563354492,0.6240974068641663,
2.71,2.313495024875622e-05,0.3837823486328125,5.1705641746521,
2.72,2.307276119402985e-05,0.38901702880859373,0.17353278398513794,
2.73,2.2948383084577116e-05,0.3782416534423828,0.32385024428367615,
2.74,2.2886194029850747e-05,0.3831650924682617,0.42234498262405396,
2.75,2.2761815920398012e-05,0.3906807327270508,0.1416357159614563,
2.76,2.2637437810945274e-05,0.3796953964233398,0.5675481557846069,
2.77,2.2575248756218904e-05,0.3845126342773437,0.09769793599843979,
2.78,2.245087064676617e-05,0.38231128692626953,0.32307881116867065,
2.79,2.2326492537313434e-05,0.39262176513671876,3.922541618347168,
2.8,2.2264303482587065e-05,0.384364013671875,0.14800721406936646,
2.81,2.213992537313433e-05,0.3793856811523437,2.628190040588379,
2.82,2.207773631840796e-05,0.40347297668457033,0.13803039491176605,
2.83,2.1953358208955223e-05,0.38343505859375,5.73508358001709,
2.84,2.1828980099502488e-05,0.38507450103759766,0.2727292478084564,
2.85,2.176679104477612e-05,0.3825713729858398,0.9360541701316833,
2.86,2.1642412935323383e-05,0.38153438568115233,0.14627501368522644,
2.87,2.1518034825870648e-05,0.3862161636352539,1.4189971685409546,
2.88,2.145584577114428e-05,0.38286930084228515,0.14845630526542664,
2.89,2.1331467661691544e-05,0.3772453308105469,0.12108302861452103,
2.9,2.1269278606965175e-05,0.38050079345703125,0.6302720904350281,
2.91,2.1144900497512436e-05,0.38738513946533204,1.6090402603149414,
2.92,2.10205223880597e-05,0.3725223159790039,0.03214667737483978,
2.93,2.0958333333333336e-05,0.3854829406738281,0.5169282555580139,
2.94,2.0833955223880597e-05,0.39250308990478516,0.2607152462005615,
2.95,2.0709577114427862e-05,0.38793251037597654,0.19266395270824432,
2.96,2.0647388059701493e-05,0.386908073425293,0.7249751687049866,
2.97,2.0523009950248755e-05,0.38629032135009767,0.11635882407426834,
2.98,2.046082089552239e-05,0.3813542556762695,0.5448634028434753,
2.99,2.0336442786069654e-05,0.37772575378417966,0.6495763659477234,
3.0,2.0212064676616915e-05,0.38406417846679686,5.722160816192627,0.38573744893074036
3.01,2.014987562189055e-05,0.3849292755126953,1.6144753694534302,
3.02,2.0025497512437815e-05,0.37955516815185547,1.3798973560333252,
3.03,1.9901119402985073e-05,0.38183696746826173,1.0536980628967285,
3.04,1.9838930348258707e-05,0.3868265151977539,7.919064998626709,
3.05,1.9714552238805972e-05,0.3847461700439453,0.39616289734840393,
3.06,1.9652363184079603e-05,0.3913482666015625,2.66567063331604,
3.07,1.9527985074626868e-05,0.3849072647094727,1.2977001667022705,
3.08,1.9403606965174133e-05,0.38222240447998046,0.0643482357263565,
3.09,1.9341417910447764e-05,0.37792884826660156,3.2608511447906494,
3.1,1.9217039800995025e-05,0.3715965270996094,0.16714130342006683,
3.11,1.909266169154229e-05,0.38446582794189454,1.0711994171142578,
3.12,1.903047263681592e-05,0.38728565216064453,0.22647161781787872,
3.13,1.8906094527363186e-05,0.37796669006347655,0.5815772414207458,
3.14,1.878171641791045e-05,0.3791313171386719,1.2983416318893433,
3.15,1.8719527363184082e-05,0.3839054489135742,0.5256510376930237,
3.16,1.8595149253731343e-05,0.37560161590576174,4.906999111175537,
3.17,1.8532960199004974e-05,0.37121803283691407,0.06315676867961884,
3.18,1.840858208955224e-05,0.3741155624389648,0.5658223628997803,
3.19,1.8284203980099504e-05,0.3873210144042969,1.7533565759658813,
3.2,1.8222014925373135e-05,0.38633628845214846,1.0630711317062378,
3.21,1.80976368159204e-05,0.3821295166015625,0.30868804454803467,
3.22,1.7973258706467665e-05,0.3718595123291016,0.07300999015569687,
3.23,1.7911069651741292e-05,0.3895444107055664,1.8892797231674194,
3.24,1.7786691542288557e-05,0.3757840347290039,0.1774325668811798,
3.25,1.7724502487562188e-05,0.38092334747314455,0.054990578442811966,
3.26,1.7600124378109453e-05,0.38851085662841794,2.4364359378814697,
3.27,1.7475746268656718e-05,0.3744663619995117,3.4993393421173096,
3.28,1.741355721393035e-05,0.3801396942138672,1.304230809211731,
3.29,1.7289179104477614e-05,0.382420654296875,1.104593276977539,
3.3,1.7164800995024876e-05,0.3834927749633789,0.9346445202827454,
3.31,1.7102611940298506e-05,0.377837028503418,0.13921231031417847,
3.32,1.697823383084577e-05,0.3856158447265625,0.6097425222396851,
3.33,1.6916044776119402e-05,0.3817978286743164,0.09097640961408615,
3.34,1.6791666666666667e-05,0.38538375854492185,0.11575736850500107,
3.35,1.6667288557213932e-05,0.381038818359375,0.527100145816803,
3.36,1.6605099502487563e-05,0.3832069778442383,1.506661057472229,
3.37,1.6480721393034825e-05,0.3928279495239258,1.2480123043060303,
3.38,1.635634328358209e-05,0.37391899108886717,2.1779556274414062,
3.39,1.629415422885572e-05,0.3758817672729492,0.1302773654460907,
3.4,1.6169776119402985e-05,0.3852857971191406,1.5624433755874634,
3.41,1.610758706467662e-05,0.37808902740478517,0.5769351720809937,
3.42,1.598320895522388e-05,0.3848971176147461,0.04163109138607979,
3.43,1.5858830845771143e-05,0.3796146011352539,0.18553994596004486,
3.44,1.5796641791044777e-05,0.3889314651489258,0.9052882790565491,
3.45,1.567226368159204e-05,0.37691688537597656,0.07333578914403915,
3.46,1.5547885572139303e-05,0.37748950958251953,0.7650905251502991,
3.47,1.5485696517412938e-05,0.3866582489013672,3.68896222114563,
3.48,1.53613184079602e-05,0.38732421875,0.8795548677444458,
3.49,1.5299129353233833e-05,0.3762963104248047,0.25076475739479065,
3.5,1.5174751243781097e-05,0.375273551940918,0.8013630509376526,
3.51,1.5050373134328358e-05,0.38505619049072265,0.0915619283914566,
3.52,1.498818407960199e-05,0.3782534408569336,1.0081666707992554,
3.53,1.4863805970149256e-05,0.3830466842651367,0.1428656131029129,
3.54,1.4739427860696517e-05,0.37669876098632815,0.04556965082883835,
3.55,1.467723880597015e-05,0.38045166015625,0.049169640988111496,
3.56,1.4552860696517415e-05,0.381638298034668,0.14364731311798096,
3.57,1.4428482587064677e-05,0.3839520263671875,6.078366279602051,
3.58,1.4366293532338309e-05,0.3878429412841797,0.0945022776722908,
3.59,1.4241915422885574e-05,0.3905316162109375,1.2775362730026245,
3.6,1.4179726368159205e-05,0.38717662811279296,1.0696035623550415,
3.61,1.4055348258706468e-05,0.3816260528564453,2.723177433013916,
3.62,1.3930970149253733e-05,0.38107555389404296,0.8733524680137634,
3.63,1.3868781094527364e-05,0.3774514389038086,0.1330656260251999,
3.64,1.3744402985074629e-05,0.38536777496337893,0.5575169324874878,
3.65,1.3620024875621892e-05,0.38372467041015623,0.6849664449691772,
3.66,1.3557835820895523e-05,0.3763177108764648,0.18280330300331116,
3.67,1.3433457711442788e-05,0.3805788803100586,1.660560965538025,
3.68,1.3371268656716419e-05,0.382337646484375,2.1670215129852295,
3.69,1.3246890547263682e-05,0.37475349426269533,1.8888274431228638,
3.7,1.3122512437810947e-05,0.3823618698120117,0.14788003265857697,
3.71,1.3060323383084578e-05,0.3833209228515625,0.10697279125452042,
3.72,1.2935945273631841e-05,0.37872920989990233,0.07408173382282257,
3.73,1.2811567164179106e-05,0.3749819183349609,0.6657499074935913,
3.74,1.2749378109452737e-05,0.3767926788330078,1.2875912189483643,
3.75,1.2625e-05,0.38485706329345704,1.1869920492172241,
3.76,1.2562810945273631e-05,0.387716064453125,0.28578075766563416,
3.77,1.2438432835820896e-05,0.380994987487793,3.4043002128601074,
3.78,1.231405472636816e-05,0.378997802734375,0.44434279203414917,
3.79,1.2251865671641792e-05,0.3864855575561523,0.07970310747623444,
3.8,1.2127487562189055e-05,0.37934337615966796,0.046777691692113876,
3.81,1.2003109452736318e-05,0.380567626953125,0.09383726119995117,
3.82,1.1940920398009951e-05,0.3830310821533203,2.172011137008667,
3.83,1.1816542288557214e-05,0.37700881958007815,1.7797802686691284,
3.84,1.1754353233830847e-05,0.3804041290283203,0.06118030101060867,
3.85,1.162997512437811e-05,0.3847690200805664,1.005531668663025,
3.86,1.1505597014925373e-05,0.3778499984741211,0.2044273018836975,
3.87,1.1443407960199006e-05,0.38446975708007813,3.0660901069641113,
3.88,1.1319029850746269e-05,0.3764258575439453,0.03450256586074829,
3.89,1.1194651741293532e-05,0.3859516906738281,0.08483069390058517,
3.9,1.1132462686567165e-05,0.37681949615478516,0.07319345325231552,
3.91,1.1008084577114428e-05,0.38005523681640624,0.06916379183530807,
3.92,1.0945895522388059e-05,0.37558574676513673,0.04463311284780502,
3.93,1.0821517412935324e-05,0.37409099578857424,0.6286724805831909,
3.94,1.0697139303482589e-05,0.38063270568847657,2.2451283931732178,
3.95,1.0634950248756218e-05,0.37917354583740237,2.0103907585144043,
3.96,1.0510572139303483e-05,0.38256866455078126,2.1227502822875977,
3.97,1.0386194029850748e-05,0.3796249008178711,0.1567273586988449,
3.98,1.0324004975124379e-05,0.38050437927246095,0.9166861772537231,
3.99,1.0199626865671642e-05,0.3740285873413086,0.31030136346817017,
4.0,1.0075248756218907e-05,0.3761491394042969,0.16636818647384644,0.38311681151390076
4.01,1.0013059701492538e-05,0.37879348754882813,0.625927209854126,
4.02,9.888681592039801e-06,0.37741378784179686,0.5615477561950684,
4.03,9.826492537313434e-06,0.37817825317382814,2.4394209384918213,
4.04,9.702114427860697e-06,0.3698965835571289,0.040006231516599655,
4.05,9.57773631840796e-06,0.3816398620605469,0.06417400389909744,
4.06,9.515547263681593e-06,0.37590389251708983,0.7592425346374512,
